category,genus,family,order,class,phylum,pop_state,size_confidence,trend_confidence,bio_status,conservation_dependent,population_trend,kingdom_Animalia,kingdom_Chromista,kingdom_Fungi,kingdom_Plantae,domain_Freshwater,domain_Land,domain_Marine,report_group_Bats,report_group_Freshwater fish,report_group_Freshwater invertebrates,report_group_Frogs,report_group_Hornworts and liverworts,report_group_Lichens,report_group_Macroalgae,report_group_Marine invertebrates,report_group_Marine mammals,report_group_Mosses,report_group_Reptiles,report_group_Seabirds,"report_group_Sharks, rays, and chimaeras",report_group_Shorebirds,report_group_Terrestrial birds,report_group_Terrestrial invertebrates,report_group_Vascular plants
2,415,25,21.0,1.0,1.0,2,2,1,0,0,-0.08847184986595175,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,415,25,21.0,1.0,1.0,2,2,1,0,0,-0.08847184986595175,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,415,25,21.0,1.0,1.0,2,2,1,0,0,-0.08847184986595175,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1912,872,52.0,5.0,3.0,0,3,3,0,0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,1913,64,36.0,10.0,7.0,0,2,0,1,0,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,563,73,60.0,0.0,0.0,0,0,0,3,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,563,73,60.0,0.0,0.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,563,73,60.0,0.0,0.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,537,256,0.0,4.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,537,256,0.0,4.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,537,256,0.0,4.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,2146,126,28.0,9.0,5.0,2,3,3,1,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1909,873,8.0,0.0,0.0,1,0,2,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1919,0,4.0,0.0,0.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1920,866,291.0,47.0,1.0,0,0,1,1,0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,84,115,54.0,0.0,0.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,84,115,54.0,0.0,0.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,84,115,54.0,0.0,0.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,84,115,54.0,0.0,0.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,84,115,54.0,0.0,0.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,84,115,54.0,0.0,0.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,84,115,54.0,0.0,0.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,84,115,54.0,0.0,0.0,1,1,1,0,0,-1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,84,115,54.0,0.0,0.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,84,115,54.0,0.0,0.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,84,115,54.0,0.0,0.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,84,115,54.0,0.0,0.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,84,115,54.0,0.0,0.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,84,115,54.0,0.0,0.0,0,0,0,3,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,84,115,54.0,0.0,0.0,1,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1922,143,102.0,29.0,2.0,2,3,3,1,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,319,52,6.0,5.0,3.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,319,52,6.0,5.0,3.0,2,3,3,0,0,-1.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,319,52,6.0,5.0,3.0,2,3,3,0,0,-1.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,319,52,6.0,5.0,3.0,2,3,3,0,0,-1.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1928,52,6.0,5.0,3.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,319,52,6.0,5.0,3.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,483,42,0.0,4.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,483,42,0.0,4.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,483,42,0.0,4.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,483,42,0.0,4.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,410,42,0.0,4.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,410,42,0.0,4.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,410,42,0.0,4.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,410,42,0.0,4.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,1929,5,5.0,1.0,1.0,2,3,3,1,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1932,7,14.0,0.0,0.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1934,263,0.0,4.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1906,861,0.0,4.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1897,384,84.0,14.0,9.0,0,2,2,3,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,1130,373,166.0,0.0,0.0,1,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1130,373,166.0,0.0,0.0,1,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1903,124,42.0,10.0,7.0,0,2,0,1,0,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,4,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,343,26,12.0,1.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,2150,99,67.0,7.0,5.0,2,3,3,1,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,2116,123,3.0,3.0,4.0,0,2,1,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2,2117,380,178.0,14.0,9.0,0,1,1,3,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,2178,127,25.0,11.0,5.0,2,3,3,1,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,2177,42,0.0,4.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1064,544,120.0,21.0,12.0,0,2,0,1,0,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,1064,544,120.0,21.0,12.0,0,1,1,1,0,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,1062,325,56.0,1.0,1.0,0,0,0,1,0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1062,325,56.0,1.0,1.0,0,0,0,1,0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,2161,618,236.0,0.0,0.0,1,2,2,3,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,92,36,19.0,12.0,6.0,1,2,2,0,0,-1.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,92,36,19.0,12.0,6.0,1,0,0,0,1,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,92,36,19.0,12.0,6.0,0,2,0,0,1,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,2162,796,14.0,0.0,0.0,1,1,1,0,0,-1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,396,293,94.0,1.0,1.0,2,1,1,0,0,-0.08847184986595175,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,396,293,94.0,1.0,1.0,2,0,2,0,0,0.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,396,293,94.0,1.0,1.0,2,0,2,0,0,0.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,396,293,94.0,1.0,1.0,2,0,2,0,0,0.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,2164,38,20.0,2.0,2.0,2,3,3,0,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,4,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,16,4,1.0,2.0,2.0,0,1,2,4,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,4,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,1,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,4,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,16,4,1.0,2.0,2.0,0,2,2,4,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,4,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,4,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,4,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,4,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,4,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,4,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,1,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,4,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,4,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,1,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,1,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,4,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,4,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,4,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,4,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,4,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,1,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,1,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,1,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,4,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,0,0,0,4,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,16,4,1.0,2.0,2.0,1,2,2,1,0,-1.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,16,4,1.0,2.0,2.0,1,2,2,1,0,-1.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,4,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,4,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,4,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,4,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,4,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,4,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,1,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,1,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,1,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,16,4,1.0,2.0,2.0,2,3,3,4,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1067,21,1.0,2.0,2.0,2,3,3,1,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1067,21,1.0,2.0,2.0,2,3,3,1,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,589,28,9.0,1.0,1.0,1,0,0,0,0,-1.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,589,28,9.0,1.0,1.0,1,0,0,0,1,-1.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,589,28,9.0,1.0,1.0,0,2,1,0,0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,2046,38,20.0,2.0,2.0,2,3,3,3,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,2173,863,292.0,35.0,2.0,2,3,3,3,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1078,398,43.0,6.0,6.0,1,0,2,0,0,-1.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,2193,177,7.0,1.0,1.0,1,0,2,0,0,0.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,296,154,11.0,1.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,296,154,11.0,1.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,296,154,11.0,1.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,296,154,11.0,1.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,296,154,11.0,1.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,296,154,11.0,1.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,2119,864,71.0,16.0,1.0,0,3,3,3,0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,2123,448,11.0,1.0,1.0,2,3,3,1,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1104,503,35.0,0.0,0.0,0,0,0,0,1,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1104,503,35.0,0.0,0.0,0,1,1,0,1,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,336,219,41.0,9.0,5.0,2,3,3,1,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,336,219,41.0,9.0,5.0,2,3,3,1,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,336,219,41.0,9.0,5.0,2,3,3,1,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,336,219,41.0,9.0,5.0,2,3,3,1,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,336,219,41.0,9.0,5.0,2,3,3,1,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1077,63,17.0,1.0,1.0,2,3,3,1,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1077,63,17.0,1.0,1.0,2,3,3,1,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1075,526,58.0,13.0,8.0,0,2,2,1,0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,1075,526,58.0,13.0,8.0,0,2,2,1,0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,577,11,5.0,1.0,1.0,2,3,3,1,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,577,11,5.0,1.0,1.0,2,3,3,1,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,577,11,5.0,1.0,1.0,2,3,3,1,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,2186,150,11.0,1.0,1.0,2,3,3,1,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,1069,181,5.0,1.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1069,181,5.0,1.0,1.0,2,3,3,1,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1068,18,18.0,2.0,2.0,0,0,0,1,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1068,18,18.0,2.0,2.0,0,0,0,1,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,790,361,52.0,5.0,3.0,0,3,3,0,0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,790,361,52.0,5.0,3.0,0,3,3,0,0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,2459,587,197.0,55.0,2.0,2,3,3,4,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,442,378,11.0,1.0,1.0,2,3,3,1,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,442,378,11.0,1.0,1.0,2,3,3,1,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,442,378,11.0,1.0,1.0,2,3,3,1,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,442,378,11.0,1.0,1.0,2,3,3,1,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1921,63,17.0,1.0,1.0,2,3,3,1,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,2134,262,110.0,0.0,0.0,0,2,1,3,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,56,11,5.0,1.0,1.0,2,3,3,1,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,56,11,5.0,1.0,1.0,2,3,3,1,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,56,11,5.0,1.0,1.0,2,3,3,1,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,56,11,5.0,1.0,1.0,2,3,3,1,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
